137;165;302;475;302;1007;306
138;165;302;136;302;289;29
139;150001029;302;572;302;311;302
140;150001029;302;475;302;262;306
141;150001029;302;540;302;244;302
142;165;302;454;302;678;306
143;165;302;136;302;701;29
144;165;302;454;302;981;306
145;165;302;475;302;501;306
146;150001029;302;136;302;998;29
147;165;302;476;302;378;306
148;165;302;581;302;481;302
149;150001029;302;136;302;960;29
150;150001029;302;475;302;1042;306
151;150001029;302;535;302;481;302
152;150001029;302;566;302;465;302
153;150001029;302;476;302;378;306
154;150001029;302;136;302;646;29
155;165;302;535;302;964;302
156;165;302;136;302;967;29
157;150001029;302;454;302;991;306
158;150001029;302;475;302;988;306
159;150001029;302;475;302;676;306
160;150001029;302;136;302;1041;29
161;165;302;569;302;344;302
162;165;302;475;302;507;306
163;165;302;454;302;741;306
164;165;302;475;302;991;306
165;165;302;566;302;348;302
166;165;302;136;302;1040;29
167;150001029;302;454;302;831;306
168;150001029;302;136;302;831;29
169;165;302;136;302;668;29
170;150001029;302;136;302;980;29
171;165;302;535;302;491;302
172;150001029;302;475;302;921;306
173;165;302;454;302;997;306
174;150001029;302;476;302;898;306
175;165;302;136;302;273;29
176;165;302;454;302;290;306
177;150001029;302;454;302;820;306
178;165;302;535;302;508;302
179;150001029;302;136;302;271;29
180;165;302;454;302;272;306
181;165;302;475;302;996;306
182;150001029;302;136;302;975;29
183;153001029;302;169;302;1026;29
184;150001029;302;136;302;291;29
185;165;302;136;302;510;29
186;165;302;466;302;931;306
187;150001029;302;454;302;981;306
188;165;302;463;302;943;306
189;165;302;535;302;492;302
190;150001029;302;136;302;966;29
191;165;302;314;302;871;312
192;165;302;454;302;969;306
193;165;302;475;302;490;306
194;165;302;454;302;920;306
195;150001029;302;136;302;967;29
196;150001029;302;454;302;290;306
197;165;302;454;302;976;306
198;165;302;136;302;1019;29
199;165;302;454;302;687;306
200;165;302;136;302;678;29
201;165;302;475;302;935;306
202;165;302;136;302;272;29
203;150001029;302;475;302;959;306
204;150001029;302;454;302;676;306
205;150001029;302;454;302;989;306
206;165;302;535;302;348;302
207;150001029;302;475;302;507;306
208;150001029;302;136;302;991;29
209;165;302;454;302;808;306
210;150001029;302;136;302;798;29
211;150001029;302;136;302;821;29
212;150001029;302;535;302;964;302
213;165;302;564;302;348;302
214;150001029;302;323;302;871;312
215;165;302;136;302;344;29
216;165;302;136;302;692;29
217;150001029;302;454;302;262;306
218;165;302;136;302;958;29
219;165;302;475;302;708;306
220;165;302;580;302;479;302
221;165;302;475;302;346;306
222;165;302;465;302;888;306
223;150001029;302;454;302;980;306
224;150001029;302;136;302;734;29
225;150001029;302;580;302;472;302
226;150001029;302;454;302;960;306
227;150001029;302;475;302;981;306
228;150001029;302;454;302;261;306
229;165;302;136;302;985;29
230;150001029;302;475;302;278;306
231;165;302;454;302;276;306
232;165;302;454;302;826;306
233;165;302;454;302;962;306
234;165;302;136;302;969;29
235;165;302;136;302;996;29
236;165;302;454;302;668;306
237;165;302;406;302;743;330
238;165;302;136;302;963;29
239;150001029;302;454;302;454;306
240;150001029;302;454;302;490;306
241;150001029;302;475;302;965;306
242;165;302;454;302;809;306
243;150001029;302;535;302;491;302
244;150001029;302;454;302;826;306
245;165;302;475;302;276;306
246;165;302;136;302;278;29
247;165;302;581;302;479;302
248;153001029;302;481;302;1004;306
249;165;302;475;302;673;306
250;165;302;475;302;456;306
251;165;302;535;302;456;302
252;150001029;302;475;302;826;306
253;150001029;302;454;302;277;306
254;150001029;302;454;302;918;306
255;150001029;302;454;302;962;306
256;150001029;302;475;302;983;306
257;150001029;302;475;302;932;306
258;150001029;302;136;302;1043;29
259;165;302;475;302;701;306
260;165;302;454;302;453;306
261;165;302;454;302;482;306
262;165;302;475;302;944;306
263;165;302;475;302;992;306
264;165;302;561;302;712;302
265;150001029;302;475;302;1040;306
266;165;302;570;302;347;302
267;165;302;454;302;1032;306
268;150001029;302;454;302;1032;306
269;165;302;449;302;378;306
270;150001029;302;136;302;667;29
271;165;302;454;302;1033;306
272;165;302;475;302;961;306
273;165;302;475;302;998;306
274;150001029;302;454;302;740;306
275;165;302;584;302;480;302
276;165;302;475;302;296;306
277;150001029;302;406;302;519;330
278;165;302;564;302;346;302
279;165;302;454;302;270;306
280;165;302;136;302;859;29
281;165;302;540;302;719;302
282;150001029;302;475;302;646;306
283;150001029;302;136;302;860;29
284;165;302;136;302;1007;29
285;165;302;566;302;343;302
286;150001029;302;136;302;453;29
287;165;302;475;302;920;306
288;150001029;302;351;302;743;330
289;150001029;302;564;302;342;302
290;150001029;302;561;302;711;302
291;150001029;302;475;302;919;306
292;150001029;302;562;302;721;302
293;150001029;302;136;302;688;29
294;165;302;454;302;996;306
295;150001029;302;475;302;829;306
296;150001029;302;475;302;997;306
297;165;302;454;302;983;306
298;150001029;302;136;302;809;29
299;150001029;302;475;302;994;306
300;165;302;463;302;717;306
301;150001029;302;565;302;334;302
302;150001029;302;475;302;678;306
303;150001029;302;136;302;277;29
304;165;302;136;302;976;29
305;150001029;302;136;302;830;29
306;150001029;302;136;302;913;29
307;165;302;564;302;345;302
308;150001029;302;539;302;243;302
309;150001029;302;454;302;1033;306
310;165;302;565;302;345;302
311;150001029;302;136;302;672;29
312;150001029;302;475;302;835;306
313;150001029;302;136;302;829;29
314;165;302;475;302;480;306
315;165;302;454;302;740;306
316;165;302;475;302;960;306
317;165;302;475;302;1017;306
318;150001029;302;454;302;963;306
319;153001029;302;305;302;110;302
320;150001029;302;535;302;348;302
321;165;302;573;302;501;302
322;165;302;454;302;491;306
323;165;302;136;302;676;29
324;150001029;302;136;302;260;29
325;165;302;136;302;490;29
326;150001029;302;465;302;885;306
327;165;302;97;302;100;29
328;165;302;475;302;740;306
329;165;302;586;302;481;302
330;165;302;566;302;344;302
331;150001029;302;465;302;930;306
332;165;302;454;302;828;306
333;165;302;136;302;990;29
334;165;302;475;302;1041;306
335;150001029;302;475;302;918;306
336;165;302;479;302;71;306
337;165;302;475;302;1032;306
338;150001029;302;535;302;346;302
339;150001029;302;136;302;457;29
340;165;302;475;302;739;306
341;165;302;565;302;504;302
342;150001029;302;454;302;828;306
343;150001029;302;475;302;992;306
344;150001029;302;535;302;1016;302
345;165;302;475;302;295;306
346;150001029;302;475;302;967;306
347;150001029;302;593;302;914;302
348;150001029;302;136;302;678;29
349;165;302;475;302;262;306
350;150001029;302;561;302;712;302
351;150001029;302;136;302;981;29
352;150001029;302;475;302;984;306
353;165;302;136;302;263;29
354;150001029;302;475;302;991;306
355;165;302;571;302;346;302
356;165;302;475;302;693;306
357;150001029;302;475;302;735;306
358;150001029;302;136;302;808;29
359;165;302;406;302;595;330
360;165;302;136;302;1043;29
361;165;302;475;302;458;306
362;165;302;136;302;944;29
363;165;302;467;302;943;306
364;165;302;475;302;976;306
365;165;302;475;302;343;306
366;165;302;136;302;960;29
367;150001029;302;535;302;511;302
368;150001029;302;136;302;276;29
369;150001029;302;571;302;311;302
370;165;302;475;302;649;306
371;150001029;302;463;302;692;306
372;150001029;302;454;302;797;306
373;165;302;475;302;513;306
374;150001029;302;136;302;859;29
375;165;302;454;302;1041;306
376;150001029;302;136;302;708;29
377;165;302;136;302;935;29
378;165;302;454;302;817;306
379;150001029;302;475;302;455;306
380;150001029;302;475;302;1006;306
381;165;302;136;302;674;29
382;150001029;302;454;302;988;306
383;165;302;314;302;595;312
384;150001029;302;454;302;260;306
385;165;302;475;302;816;306
386;150001029;302;475;302;458;306
387;165;302;475;302;809;306
388;150001029;302;136;302;835;29
389;165;302;136;302;831;29
390;165;302;136;302;942;29
391;150001029;302;475;302;999;306
392;150001029;302;454;302;273;306
393;150001029;302;579;302;478;302
394;150001029;302;136;302;820;29
395;165;302;136;302;809;29
396;150001029;302;136;302;964;29
397;165;302;454;302;990;306
398;165;302;136;302;501;29
399;165;302;475;302;826;306
400;165;302;136;302;997;29
401;165;302;475;302;793;306
402;150001029;302;535;302;514;302
403;150001029;302;463;302;701;306
404;150001029;302;136;302;717;29
405;165;302;475;302;828;306
406;165;302;475;302;985;306
407;150001029;302;475;302;1033;306
408;165;302;475;302;994;306
409;150001029;302;475;302;272;306
410;150001029;302;454;302;817;306
411;150001029;302;574;302;311;302
412;150001029;302;475;302;701;306
413;150001029;302;463;302;716;306
414;150001029;302;585;302;469;302
415;165;302;475;302;289;306
416;165;302;136;302;646;29
417;165;302;573;302;345;302
418;165;302;454;302;964;306
419;165;302;475;302;969;306
420;165;302;565;302;343;302
421;150001029;302;475;302;798;306
422;150001029;302;454;302;455;306
423;150001029;302;454;302;999;306
424;165;302;463;302;700;306
425;150001029;302;136;302;1007;29
426;165;302;136;302;885;29
427;150001029;302;454;302;1035;306
428;150001029;302;581;302;467;302
429;150001029;302;136;302;740;29
430;150001029;302;136;302;984;29
431;153001029;302;305;302;254;302
432;150001029;302;454;302;482;306
433;165;302;136;302;482;29
434;165;302;136;302;348;29
435;150001029;302;454;302;491;306
436;165;302;539;302;711;302
437;165;302;475;302;348;306
438;165;302;136;302;457;29
439;165;302;449;302;898;306
440;150001029;302;535;302;492;302
441;150001029;302;465;302;943;306
442;150001029;302;454;302;921;306
443;165;302;136;302;919;29
444;165;302;136;302;970;29
445;150001029;302;475;302;930;306
446;165;302;475;302;835;306
447;165;302;475;302;272;306
448;150001029;302;136;302;262;29
449;150001029;302;136;302;492;29
450;165;302;136;302;708;29
451;153001029;302;305;302;37;302
452;150001029;302;564;302;344;302
453;150001029;302;475;302;830;306
454;150001029;302;136;302;295;29
455;165;302;454;302;1043;306
456;150001029;302;454;302;976;306
457;165;302;475;302;676;306
458;150001029;302;136;302;817;29
459;150001029;302;136;302;1035;29
460;165;302;566;302;346;302
461;165;302;454;302;797;306
462;165;302;443;302;1048;324
463;165;302;136;302;296;29
464;165;302;579;302;478;302
465;165;302;475;302;958;306
466;165;302;318;302;519;312
467;165;302;136;302;992;29
468;165;302;454;302;263;306
469;150001029;302;564;302;347;302
470;150001029;302;136;302;507;29
471;165;302;136;302;649;29
472;150001029;302;454;302;969;306
473;165;302;136;302;1006;29
474;165;302;565;302;349;302
475;165;302;475;302;967;306
476;165;302;475;302;453;306
477;165;302;475;302;1043;306
478;150001029;302;535;302;1007;302
479;150001029;302;136;302;278;29
480;150001029;302;136;302;701;29
481;150001029;302;475;302;692;306
482;165;302;475;302;1034;306
483;165;302;475;302;674;306
484;165;302;136;302;492;29
485;150001029;302;454;302;834;306
486;150001029;302;136;302;930;29
487;150001029;302;475;302;962;306
488;150001029;302;136;302;676;29
489;165;302;475;302;510;306
490;150001029;302;136;302;826;29
491;165;302;463;302;692;306
492;165;302;136;302;829;29
493;165;302;465;302;942;306
494;165;302;454;302;992;306
495;165;302;136;302;827;29
496;165;302;581;302;482;302
497;150001029;302;136;302;673;29
498;150001029;302;454;302;919;306
499;150001029;302;475;302;453;306
500;165;302;454;302;1027;306
501;150001029;302;454;302;965;306
502;165;302;136;302;981;29
503;150001029;302;136;302;666;29
504;165;302;475;302;798;306
505;150001029;302;565;302;333;302
506;165;302;454;302;455;306
507;165;302;314;302;280;312
508;165;302;136;302;735;29
509;165;302;136;302;962;29
510;165;302;475;302;997;306
511;165;302;475;302;260;306
512;165;302;97;302;307;29
513;150001029;302;136;302;827;29
514;150001029;302;454;302;830;306
515;150001029;302;475;302;290;306
516;165;302;475;302;667;306
517;165;302;347;302;595;330
518;165;302;579;302;481;302
519;165;302;136;302;1016;29
520;150001029;302;454;302;278;306
521;165;302;454;302;966;306
522;150001029;302;136;302;1016;29
523;165;302;136;302;260;29
524;150001029;302;454;302;271;306
525;165;302;475;302;345;306
526;150001029;302;136;302;935;29
527;150001029;302;574;302;504;302
528;165;302;454;302;999;306
529;150001029;302;475;302;968;306
530;165;302;136;302;983;29
531;165;302;463;302;913;306
532;150001029;302;564;302;349;302
533;165;302;475;302;271;306
534;165;302;565;302;342;302
535;150001029;302;136;302;993;29
536;150001029;302;454;302;479;306
537;165;302;136;302;455;29
538;165;302;323;302;595;312
539;150001029;302;535;302;508;302
540;150001029;302;587;302;469;302
541;150001029;302;475;302;821;306
542;165;302;136;302;913;29
543;150001029;302;136;302;273;29
544;165;302;475;302;646;306
545;150001029;302;475;302;491;306
546;150001029;302;453;302;239;306
547;165;302;136;302;261;29
548;150001029;302;535;302;483;302
549;165;302;454;302;457;306
550;165;302;454;302;676;306
551;165;302;475;302;687;306
552;165;302;454;302;960;306
553;165;302;136;302;1017;29
554;150001029;302;136;302;1033;29
555;165;302;136;302;290;29
556;165;302;454;302;289;306
557;165;302;136;302;965;29
558;150001029;302;406;302;743;330
559;165;302;454;302;792;306
560;165;302;535;302;1020;302
561;150001029;302;136;302;961;29
562;153001029;302;305;302;223;302
563;150001029;302;318;302;595;312
564;165;302;475;302;983;306
565;150001029;302;475;302;944;306
566;150001029;302;136;302;289;29
567;150001029;302;136;302;296;29
568;165;302;580;302;482;302
569;165;302;475;302;347;306
570;165;302;454;302;830;306
571;150001029;302;475;302;935;306
572;150001029;302;475;302;674;306
573;165;302;475;302;291;306
574;150001029;302;454;302;457;306
575;150001029;302;136;302;869;29
576;165;302;475;302;988;306
577;150001029;302;454;302;993;306
578;165;302;136;302;716;29
579;165;302;136;302;513;29
580;153001029;302;305;302;594;302
581;165;302;136;302;820;29
582;150001029;302;406;302;595;330
583;150001029;302;136;302;970;29
584;165;302;535;302;511;302
585;165;302;463;302;709;306
586;165;302;581;302;480;302
587;150001029;302;535;302;458;302
588;150001029;302;475;302;304;306
589;150001029;302;465;302;888;306
590;165;302;475;302;479;306
591;165;302;587;302;483;302
592;165;302;454;302;454;306
593;150001029;302;475;302;1043;306
594;150001029;302;454;302;478;306
595;150001029;302;454;302;996;306
596;150001029;302;475;302;261;306
597;165;302;454;302;677;306
598;150001029;302;318;302;519;312
599;150001029;302;475;302;828;306
600;165;302;561;302;713;302
601;150001029;302;475;302;793;306
602;150001029;302;475;302;1027;306
603;150001029;302;454;302;792;306
604;150001029;302;136;302;988;29
605;165;302;535;302;483;302
606;165;302;475;302;688;306
607;150001029;302;454;302;270;306
608;165;302;136;302;700;29
609;150001029;302;475;302;668;306
610;165;302;136;302;739;29
611;165;302;454;302;832;306
612;165;302;323;302;519;312
613;150001029;302;565;302;331;302
614;165;302;475;302;831;306
615;150001029;302;463;302;700;306
616;165;302;454;302;291;306
617;165;302;479;302;643;306
618;165;302;475;302;999;306
619;165;302;136;302;869;29
620;165;302;136;302;834;29
621;150001029;302;136;302;985;29
622;150001029;302;454;302;263;306
623;150001029;302;136;302;272;29
624;165;302;593;302;914;302
625;165;302;475;302;975;306
626;165;302;535;302;482;302
627;165;302;454;302;490;306
628;165;302;318;302;743;312
629;165;302;454;302;982;306
630;165;302;454;302;995;306
631;165;302;454;302;480;306
632;165;302;136;302;709;29
633;165;302;136;302;276;29
634;150001029;302;475;302;510;306
635;165;302;475;302;990;306
636;165;302;136;302;667;29
637;165;302;318;302;871;312
638;150001029;302;454;302;992;306
639;165;302;454;302;273;306
640;150001029;302;454;302;276;306
641;150001029;302;475;302;809;306
642;150001029;302;323;302;519;312
643;165;302;136;302;816;29
644;165;302;136;302;480;29
645;165;302;136;302;693;29
646;150001029;302;136;302;919;29
647;150001029;302;475;302;995;306
648;165;302;136;302;975;29
649;165;302;475;302;993;306
650;165;302;454;302;834;306
651;150001029;302;136;302;270;29
652;150001029;302;136;302;888;29
653;165;302;454;302;998;306
654;165;302;454;302;296;306
655;165;302;475;302;932;306
656;165;302;567;302;343;302
657;150001029;302;136;302;304;29
658;150001029;302;454;302;295;306
659;165;302;351;302;519;330
660;165;302;579;302;479;302
661;150001029;302;136;302;692;29
662;165;302;465;302;913;306
663;165;302;566;302;347;302
664;165;302;454;302;958;306
665;150001029;302;454;302;984;306
666;150001029;302;454;302;666;306
667;150001029;302;454;302;675;306
668;150001029;302;136;302;816;29
669;150001029;302;136;302;263;29
670;165;302;565;302;346;302
671;165;302;466;302;1005;306
672;165;302;475;302;821;306
673;165;302;463;302;942;306
674;150001029;302;136;302;995;29
675;150001029;302;565;302;340;302
676;150001029;302;136;302;990;29
677;165;302;454;302;262;306
678;165;302;565;302;347;302
679;165;302;136;302;966;29
680;150001029;302;569;302;311;302
681;150001029;302;566;302;304;302
682;165;302;136;302;688;29
683;150001029;302;475;302;1016;306
684;165;302;136;302;453;29
685;165;302;580;302;483;302
686;165;302;454;302;975;306
687;165;302;475;302;966;306
688;165;302;454;302;261;306
689;150001029;302;475;302;989;306
690;150001029;302;475;302;739;306
691;165;302;454;302;968;306
692;165;302;136;302;1032;29
693;165;302;475;302;1035;306
694;150001029;302;579;302;483;302
695;150001029;302;475;302;970;306
696;165;302;136;302;991;29
697;150001029;302;454;302;808;306
698;150001029;302;580;302;471;302
699;165;302;136;302;860;29
700;150001029;302;475;302;295;306
701;165;302;535;302;349;302
702;165;302;136;302;478;29
703;150001029;302;465;302;913;306
704;150001029;302;454;302;968;306
705;165;302;454;302;278;306
706;165;302;562;302;721;302
707;150001029;302;136;302;792;29
708;165;302;593;302;911;302
709;150001029;302;475;302;492;306
710;150001029;302;475;302;942;306
711;165;302;535;302;961;302
712;165;302;475;302;981;306
713;165;302;475;302;455;306
714;165;302;136;302;1033;29
715;150001029;302;136;302;491;29
716;150001029;302;475;302;980;306
717;150001029;302;454;302;1040;306
718;165;302;314;302;743;312
719;150001029;302;136;302;968;29
720;165;302;454;302;991;306
721;150001029;302;583;302;469;302
722;150001029;302;475;302;963;306
723;150001029;302;136;302;797;29
724;165;302;564;302;342;302
725;165;302;136;302;741;29
726;165;302;454;302;961;306
727;153001029;302;305;302;1025;302
728;165;302;475;302;716;306
729;165;302;475;302;491;306
730;165;302;454;302;821;306
731;165;302;136;302;798;29
732;165;302;566;302;349;302
733;165;302;454;302;980;306
734;165;302;136;302;343;29
735;150001029;302;475;302;1034;306
736;150001029;302;97;302;307;29
737;165;302;136;302;832;29
738;165;302;574;302;349;302
739;150001029;302;535;302;961;302
740;165;302;463;302;910;306
741;150001029;302;535;302;1020;302
742;150001029;302;136;302;958;29
743;150001029;302;136;302;677;29
744;150001029;302;318;302;871;312
745;150001029;302;454;302;1034;306
746;150001029;302;475;302;1041;306
747;150001029;302;475;302;982;306
748;165;302;475;302;984;306
749;165;302;454;302;271;306
750;165;302;136;302;959;29
751;165;302;406;302;519;330
752;165;302;475;302;918;306
753;150001029;302;475;302;717;306
754;150001029;302;454;302;739;306
755;150001029;302;475;302;827;306
756;150001029;302;454;302;480;306
757;150001029;302;463;302;709;306
758;165;302;475;302;700;306
759;165;302;454;302;1034;306
760;165;302;314;302;519;312
761;150001029;302;535;302;456;302
762;165;302;475;302;962;306
763;150001029;302;136;302;983;29
764;165;302;136;302;793;29
765;165;302;454;302;478;306
766;165;302;463;302;931;306
767;150001029;302;136;302;1006;29
768;165;302;475;302;482;306
769;165;302;565;302;501;302
770;165;302;561;302;711;302
771;150001029;302;454;302;821;306
772;150001029;302;475;302;672;306
773;150001029;302;136;302;959;29
774;165;302;566;302;342;302
775;150001029;302;475;302;501;306
776;165;302;475;302;921;306
777;165;302;465;302;930;306
778;165;302;475;302;995;306
779;150001029;302;562;302;720;302
780;150001029;302;570;302;311;302
781;150001029;302;564;302;343;302
782;153001029;302;455;302;231;306
783;165;302;136;302;999;29
784;150001029;302;475;302;920;306
785;165;302;454;302;735;306
786;150001029;302;136;302;735;29
787;165;302;136;302;672;29
788;150001029;302;475;302;816;306
789;165;302;454;302;674;306
790;150001029;302;136;302;504;29
791;165;302;454;302;993;306
792;165;302;475;302;1019;306
793;150001029;302;475;302;996;306
794;150001029;302;136;302;832;29
795;150001029;302;454;302;961;306
796;165;302;572;302;348;302
797;165;302;454;302;984;306
798;150001029;302;475;302;263;306
799;150001029;302;136;302;454;29
800;165;302;454;302;970;306
801;165;302;580;302;481;302
802;150001029;302;351;302;519;330
803;165;302;323;302;871;312
804;165;302;454;302;277;306
805;165;302;454;302;667;306
806;165;302;454;302;919;306
807;165;302;535;302;347;302
808;165;302;454;302;988;306
809;165;302;568;302;342;302
810;150001029;302;136;302;834;29
811;150001029;302;475;302;708;306
812;150001029;302;580;302;476;302
813;153001029;302;169;302;786;29
814;165;302;535;302;963;302
815;150001029;302;454;302;668;306
816;165;302;136;302;921;29
817;165;302;475;302;797;306
818;150001029;302;535;302;1018;302
819;150001029;302;475;302;490;306
820;150001029;302;136;302;921;29
821;150001029;302;454;302;990;306
822;150001029;302;136;302;992;29
823;150001029;302;535;302;963;302
824;153001029;302;169;302;79;29
825;165;302;136;302;270;29
826;165;302;136;302;271;29
827;150001029;302;136;302;290;29
828;150001029;302;579;302;481;302
829;150001029;302;580;302;474;302
830;150001029;302;136;302;668;29
831;150001029;302;479;302;643;306
832;150001029;302;454;302;673;306
833;150001029;302;580;302;473;302
834;150001029;302;454;302;832;306
835;165;302;136;302;968;29
836;150001029;302;136;302;997;29
837;165;302;136;302;995;29
838;165;302;454;302;963;306
839;165;302;136;302;677;29
840;150001029;302;318;302;743;312
841;165;302;136;302;910;29
842;150001029;302;454;302;982;306
843;165;302;136;302;277;29
844;165;302;475;302;829;306
845;150001029;302;466;302;1005;306
846;165;302;475;302;672;306
847;165;302;136;302;964;29
848;150001029;302;136;302;868;29
849;165;302;475;302;277;306
850;150001029;302;475;302;277;306
851;165;302;564;302;349;302
852;165;302;136;302;734;29
853;150001029;302;475;302;958;306
854;165;302;323;302;280;312
855;165;302;475;302;964;306
856;150001029;302;454;302;453;306
857;150001029;302;454;302;735;306
858;150001029;302;454;302;997;306
859;165;302;535;302;1007;302
860;165;302;454;302;827;306
861;150001029;302;475;302;1007;306
862;150001029;302;454;302;816;306
863;165;302;580;302;478;302
864;153001029;302;481;302;494;306
865;150001029;302;565;302;329;302
866;165;302;465;302;943;306
867;150001029;302;454;302;959;306
868;150001029;302;454;302;1041;306
869;165;302;475;302;1006;306
870;150001029;302;475;302;688;306
871;165;302;454;302;1040;306
872;165;302;475;302;930;306
873;165;302;475;302;457;306
874;165;302;454;302;739;306
875;150001029;302;475;302;961;306
876;165;302;136;302;988;29
877;165;302;475;302;735;306
878;150001029;302;475;302;270;306
879;165;302;136;302;993;29
880;150001029;302;475;302;964;306
881;165;302;454;302;994;306
882;153001029;302;305;302;143;302
883;150001029;302;467;302;943;306
884;165;302;454;302;481;306
885;150001029;302;136;302;510;29
886;165;302;136;302;930;29
887;150001029;302;475;302;998;306
888;165;302;579;302;482;302
889;165;302;535;302;1016;302
890;165;302;475;302;504;306
891;165;302;475;302;273;306
892;165;302;136;302;1027;29
893;165;302;136;302;342;29
894;165;302;475;302;483;306
895;165;302;454;302;295;306
896;150001029;302;579;302;479;302
897;165;302;454;302;666;306
898;165;302;454;302;673;306
899;150001029;302;136;302;716;29
900;165;302;475;302;834;306
901;150001029;302;136;302;994;29
902;150001029;302;565;302;332;302
903;165;302;136;302;830;29
904;165;302;136;302;673;29
905;165;302;454;302;989;306
906;150001029;302;475;302;797;306
907;165;302;562;302;719;302
908;150001029;302;475;302;1032;306
909;165;302;475;302;982;306
910;150001029;302;136;302;932;29
911;150001029;302;475;302;693;306
912;150001029;302;323;302;595;312
913;165;302;463;302;716;306
914;150001029;302;454;302;970;306
915;150001029;302;318;302;280;312
916;153001029;302;169;302;979;29
917;165;302;136;302;835;29
918;165;302;136;302;458;29
919;150001029;302;586;302;469;302
920;150001029;302;475;302;673;306
921;150001029;302;454;302;674;306
922;150001029;302;475;302;716;306
923;165;302;454;302;816;306
924;165;302;136;302;920;29
925;165;302;475;302;989;306
926;165;302;475;302;278;306
927;150001029;302;136;302;982;29
928;150001029;302;454;302;734;306
929;150001029;302;136;302;1034;29
930;165;302;136;302;347;29
931;150001029;302;136;302;965;29
932;150001029;302;454;302;958;306
